Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2022-11-30,23.17,23.4,23.4,23.01,2.72K,-0.94,bank,UIB
2022-11-29,23.39,23.29,23.4,23.29,3.94K,0.0,bank,UIB
2022-11-28,23.39,23.4,23.48,23.2,3.74K,-0.04,bank,UIB
2022-11-25,23.4,23.4,23.4,23.26,3.63K,0.0,bank,UIB
2022-11-24,23.4,23.25,23.44,23.25,2.61K,0.65,bank,UIB
2022-11-23,23.25,23.47,23.48,23.11,6.19K,-0.98,bank,UIB
2022-11-22,23.48,23.94,23.94,23.02,29.61K,-2.17,bank,UIB
2022-11-21,24.0,23.55,24.0,23.55,0.50K,0.0,bank,UIB
2022-11-18,24.0,24.25,24.25,23.99,2.23K,0.0,bank,UIB
2022-11-17,24.0,23.4,24.0,23.4,5.34K,2.56,bank,UIB
2022-11-16,23.4,23.39,23.44,23.39,43.97K,-0.38,bank,UIB
2022-11-15,23.49,23.49,23.49,23.49,0.01K,0.43,bank,UIB
2022-11-11,23.39,23.39,23.39,23.39,17.23K,0.0,bank,UIB
2022-11-10,23.39,23.41,23.42,23.39,5.73K,-0.09,bank,UIB
2022-11-09,23.41,23.41,23.45,23.41,6.77K,0.0,bank,UIB
2022-11-08,23.41,23.35,23.5,23.35,4.31K,-0.34,bank,UIB
2022-11-07,23.49,23.39,23.49,23.39,8.50K,0.43,bank,UIB
2022-11-04,23.39,23.35,23.48,23.3,17.80K,0.17,bank,UIB
2022-11-03,23.35,23.49,23.49,23.3,16.33K,0.0,bank,UIB
2022-11-02,23.35,23.35,23.4,23.12,14.14K,-0.21,bank,UIB
2022-11-01,23.4,23.4,23.8,23.4,5.64K,-1.76,bank,UIB
2022-10-31,23.82,23.12,24.25,23.12,204.25K,1.79,bank,UIB
2022-10-28,23.4,23.0,23.4,23.0,16.65K,1.74,bank,UIB
2022-10-27,23.0,23.04,23.39,23.0,10.25K,-1.67,bank,UIB
2022-10-26,23.39,23.0,23.4,23.0,3.05K,1.7,bank,UIB
2022-10-25,23.0,23.5,23.5,22.96,16.68K,-0.52,bank,UIB
2022-10-24,23.12,23.0,23.5,23.0,10.14K,0.52,bank,UIB
2022-10-21,23.0,23.7,23.9,23.0,349.21K,-2.13,bank,UIB
2022-10-20,23.5,23.8,23.8,23.01,3.28K,0.0,bank,UIB
2022-10-19,23.5,23.5,24.0,23.0,15.33K,-1.67,bank,UIB
2022-10-18,23.9,23.2,24.0,23.2,3.35K,3.91,bank,UIB
2022-10-17,23.0,22.94,23.2,22.8,25.88K,0.35,bank,UIB
2022-10-14,22.92,22.9,22.95,22.7,15.87K,0.97,bank,UIB
2022-10-13,22.7,22.4,23.0,22.37,5.02K,1.57,bank,UIB
2022-10-12,22.35,22.2,22.65,22.1,59.84K,0.68,bank,UIB
2022-10-11,22.2,22.25,22.25,21.7,7.23K,-0.18,bank,UIB
2022-10-10,22.24,22.08,22.25,22.08,3.07K,0.72,bank,UIB
2022-10-07,22.08,22.19,22.19,22.0,9.80K,-0.41,bank,UIB
2022-10-06,22.17,21.9,22.19,21.88,11.26K,3.02,bank,UIB
2022-10-05,21.52,21.29,21.95,20.6,116.97K,1.03,bank,UIB
2022-10-04,21.3,21.1,21.3,21.0,7.52K,1.33,bank,UIB
2022-10-03,21.02,20.4,21.5,20.4,10.11K,1.64,bank,UIB
2022-09-30,20.68,20.4,20.7,20.4,12.65K,0.63,bank,UIB
2022-09-29,20.55,20.7,20.7,20.45,35.66K,-0.68,bank,UIB
2022-09-28,20.69,20.34,20.69,20.34,11.72K,1.82,bank,UIB
2022-09-27,20.32,20.2,20.32,20.2,8.84K,0.59,bank,UIB
2022-09-26,20.2,19.82,20.4,19.82,66.35K,2.02,bank,UIB
2022-09-23,19.8,19.75,19.8,19.5,562.14K,0.41,bank,UIB
2022-09-22,19.72,19.45,19.72,19.45,0.52K,1.28,bank,UIB
2022-09-21,19.47,19.4,19.47,19.4,0.66K,-0.15,bank,UIB
2022-09-20,19.5,19.5,19.69,19.5,2.74K,0.0,bank,UIB
2022-09-19,19.5,19.51,19.51,19.4,7.71K,-1.52,bank,UIB
2022-09-16,19.8,18.55,19.8,18.55,12.10K,4.43,bank,UIB
2022-09-15,18.96,18.5,18.96,18.5,5.71K,2.43,bank,UIB
2022-09-14,18.51,18.51,18.51,18.51,0.71K,0.05,bank,UIB
2022-09-13,18.5,18.42,18.55,18.42,4.43K,0.27,bank,UIB
2022-09-12,18.45,18.45,18.45,18.42,7.78K,0.0,bank,UIB
2022-09-09,18.45,18.5,18.5,18.45,15.99K,-0.54,bank,UIB
2022-09-08,18.55,18.5,18.6,18.5,3.03K,0.27,bank,UIB
2022-09-07,18.5,18.4,18.58,18.4,0.95K,-0.54,bank,UIB
2022-09-06,18.6,18.6,18.61,18.6,2.26K,0.0,bank,UIB
2022-09-05,18.6,18.48,18.6,18.45,47.11K,0.54,bank,UIB
2022-09-02,18.5,18.59,18.8,18.5,25.85K,0.27,bank,UIB
2022-09-01,18.45,18.6,18.6,18.45,2.90K,-0.81,bank,UIB
2022-08-31,18.6,18.55,18.6,18.0,5.18K,0.0,bank,UIB
2022-08-30,18.6,18.9,18.9,18.4,7.40K,-1.59,bank,UIB
2022-08-29,18.9,18.6,18.9,18.4,3.21K,0.53,bank,UIB
2022-08-26,18.8,18.0,18.99,18.0,9.03K,4.44,bank,UIB
2022-08-25,18.0,17.92,18.08,17.92,9.10K,0.0,bank,UIB
2022-08-24,18.0,18.05,18.05,18.0,1.39K,-0.83,bank,UIB
2022-08-23,18.15,18.0,18.15,18.0,3.10K,0.83,bank,UIB
2022-08-22,18.0,18.1,18.1,18.0,0.58K,-0.55,bank,UIB
2022-08-19,18.1,18.15,18.15,18.1,0.85K,-0.39,bank,UIB
2022-08-18,18.17,18.0,18.2,18.0,3.66K,0.11,bank,UIB
2022-08-17,18.15,18.08,18.2,18.0,6.67K,0.39,bank,UIB
2022-08-16,18.08,17.85,18.2,17.85,7.54K,0.0,bank,UIB
2022-08-15,18.08,17.73,18.08,17.73,9.12K,1.97,bank,UIB
2022-08-12,17.73,17.73,17.73,17.73,0.00K,0.74,bank,UIB
2022-08-11,17.6,17.44,17.73,17.44,3.49K,0.92,bank,UIB
2022-08-10,17.44,17.44,17.44,17.44,0.00K,0.0,bank,UIB
2022-08-09,17.44,17.4,17.44,17.4,1.57K,0.23,bank,UIB
2022-08-08,17.4,17.4,17.43,17.3,2.88K,0.0,bank,UIB
2022-08-05,17.4,17.4,17.49,17.4,5.02K,-0.23,bank,UIB
2022-08-04,17.44,17.3,17.44,17.0,4.53K,0.23,bank,UIB
2022-08-03,17.4,17.4,17.4,17.31,8.07K,0.0,bank,UIB
2022-08-02,17.4,17.4,17.4,17.4,2.73K,0.0,bank,UIB
2022-08-01,17.4,17.21,17.4,17.21,10.35K,0.0,bank,UIB
2022-07-29,17.4,17.39,17.4,17.21,5.90K,0.0,bank,UIB
2022-07-27,17.4,17.44,17.44,17.4,1.10K,0.0,bank,UIB
2022-07-26,17.4,17.15,17.49,17.15,16.21K,1.16,bank,UIB
2022-07-22,17.2,17.28,17.28,17.2,0.13K,0.0,bank,UIB
2022-07-21,17.2,17.29,17.29,17.1,10.79K,-0.52,bank,UIB
2022-07-20,17.29,17.4,17.44,17.29,1.17K,0.0,bank,UIB
2022-07-19,17.29,17.0,17.29,17.0,24.05K,1.71,bank,UIB
2022-07-18,17.0,16.89,17.0,16.89,26.56K,0.89,bank,UIB
2022-07-15,16.85,16.78,16.9,16.78,12.87K,1.51,bank,UIB
2022-07-14,16.6,16.55,16.77,16.55,8.04K,1.72,bank,UIB
2022-07-13,16.32,16.3,16.4,16.3,3.31K,0.12,bank,UIB
2022-07-12,16.3,16.3,16.4,16.3,34.42K,-0.61,bank,UIB
2022-07-11,16.4,16.5,16.5,16.3,2.53K,0.0,bank,UIB
2022-07-08,16.4,16.54,16.54,16.25,2.01K,0.31,bank,UIB
2022-07-07,16.35,16.35,16.59,16.3,7.32K,0.0,bank,UIB
2022-07-06,16.35,16.54,16.54,16.35,0.44K,-0.91,bank,UIB
2022-07-05,16.5,16.27,16.54,16.27,5.16K,-0.24,bank,UIB
2022-07-04,16.54,16.35,16.54,16.35,2.00K,-0.36,bank,UIB
2022-07-01,16.6,16.48,16.6,16.0,3.23K,1.9,bank,UIB
2022-06-30,16.29,16.1,16.5,16.1,38.26K,1.81,bank,UIB
2022-06-29,16.0,16.09,16.1,16.0,5.92K,0.0,bank,UIB
2022-06-28,16.0,15.5,16.0,15.5,15.20K,2.76,bank,UIB
2022-06-27,15.57,15.2,15.6,15.2,18.60K,4.15,bank,UIB
2022-06-24,14.95,14.91,14.95,14.91,51.93K,0.34,bank,UIB
2022-06-23,14.9,15.01,15.02,14.9,3.66K,-1.32,bank,UIB
2022-06-22,15.1,15.11,15.15,15.1,0.92K,-0.33,bank,UIB
2022-06-21,15.15,15.15,15.35,15.15,2.22K,0.33,bank,UIB
2022-06-20,15.1,15.35,15.35,15.1,2.08K,-0.66,bank,UIB
2022-06-17,15.2,14.9,15.2,14.9,8.32K,2.01,bank,UIB
2022-06-16,14.9,14.9,14.92,14.9,12.60K,0.0,bank,UIB
2022-06-15,14.9,14.81,14.99,14.8,3.60K,0.68,bank,UIB
2022-06-14,14.8,14.8,14.9,14.8,0.38K,0.0,bank,UIB
2022-06-13,14.8,14.79,14.8,14.75,17.77K,0.68,bank,UIB
2022-06-10,14.7,14.5,14.7,14.5,2.89K,-0.61,bank,UIB
2022-06-09,14.79,14.3,14.79,14.3,105.31K,2.71,bank,UIB
2022-06-08,14.4,14.13,14.4,14.12,1.54K,1.98,bank,UIB
2022-06-07,14.12,14.25,14.25,14.12,1.00K,-0.98,bank,UIB
2022-06-06,14.26,14.3,14.31,14.26,2.94K,-0.28,bank,UIB
2022-06-03,14.3,14.3,14.3,14.3,1.92K,-0.63,bank,UIB
2022-06-02,14.39,14.39,14.39,14.3,1.36K,0.0,bank,UIB
2022-06-01,14.39,14.3,14.39,14.26,0.28K,-0.07,bank,UIB
2022-05-31,14.4,14.45,14.45,14.2,1.08K,0.0,bank,UIB
2022-05-30,14.4,14.29,14.4,14.29,0.91K,0.77,bank,UIB
2022-05-27,14.29,14.29,14.29,14.1,1.13K,0.0,bank,UIB
2022-05-26,14.29,14.29,14.29,14.29,0.21K,-0.07,bank,UIB
2022-05-25,14.3,14.5,14.5,14.02,0.77K,-2.79,bank,UIB
2022-05-24,14.71,14.7,14.77,14.7,0.93K,-0.41,bank,UIB
2022-05-23,14.77,14.78,14.78,14.7,1.57K,-0.07,bank,UIB
2022-05-19,14.78,14.7,14.78,14.6,1.33K,0.0,bank,UIB
2022-05-18,14.78,14.56,14.78,14.5,61.50K,-0.07,bank,UIB
2022-05-17,14.79,14.78,14.8,14.6,1.31K,0.0,bank,UIB
2022-05-16,14.79,14.5,14.8,14.5,1.57K,0.0,bank,UIB
2022-05-13,14.79,14.79,14.79,14.5,39.16K,0.0,bank,UIB
2022-05-12,14.79,14.78,14.79,14.5,37.28K,0.0,bank,UIB
2022-05-10,14.79,14.79,14.79,14.79,0.33K,-0.07,bank,UIB
2022-05-09,14.8,14.88,14.88,14.57,0.20K,-0.54,bank,UIB
2022-05-06,14.88,14.52,14.88,14.52,1.59K,0.0,bank,UIB
2022-05-05,14.88,14.89,14.89,14.61,3.29K,-0.13,bank,UIB
2022-05-04,14.9,14.9,14.95,14.89,1.11K,0.0,bank,UIB
2022-04-29,14.9,14.67,14.9,14.67,0.80K,-0.4,bank,UIB
2022-04-28,14.96,14.89,14.96,14.85,51.73K,0.74,bank,UIB
2022-04-27,14.85,14.9,14.9,14.85,1.12K,-0.34,bank,UIB
2022-04-26,14.9,14.45,14.9,14.45,6.08K,0.34,bank,UIB
2022-04-25,14.85,14.75,14.85,14.75,0.27K,0.34,bank,UIB
2022-04-22,14.8,14.8,14.8,14.8,0.15K,-0.67,bank,UIB
2022-04-21,14.9,14.9,14.9,14.9,0.00K,-0.47,bank,UIB
2022-04-20,14.97,14.4,14.98,14.4,1.89K,-0.07,bank,UIB
2022-04-19,14.98,14.9,14.98,14.9,0.95K,0.54,bank,UIB
2022-04-18,14.9,14.89,15.0,14.89,67.79K,-0.6,bank,UIB
2022-04-15,14.99,14.9,15.0,14.85,14.30K,0.6,bank,UIB
2022-04-14,14.9,14.81,15.0,14.8,8.80K,0.0,bank,UIB
2022-04-13,14.9,14.6,14.9,14.6,17.50K,0.68,bank,UIB
2022-04-12,14.8,14.84,14.84,14.78,4.94K,-0.6,bank,UIB
2022-04-11,14.89,14.91,14.91,14.8,286.29K,-0.2,bank,UIB
2022-04-08,14.92,14.65,14.92,14.65,1.09K,1.98,bank,UIB
2022-04-07,14.63,14.35,14.63,14.31,3.97K,1.67,bank,UIB
2022-04-06,14.39,14.25,14.39,14.25,1.50K,0.63,bank,UIB
2022-04-05,14.3,14.3,14.3,14.3,0.97K,-0.63,bank,UIB
2022-04-04,14.39,14.39,14.39,14.39,0.01K,-0.07,bank,UIB
2022-04-01,14.4,14.4,14.4,14.4,2.14K,0.7,bank,UIB
2022-03-30,14.3,14.25,14.44,14.25,1.85K,-0.69,bank,UIB
2022-03-29,14.4,14.3,14.4,14.3,2.00K,0.0,bank,UIB
2022-03-28,14.4,14.3,14.4,14.3,43.60K,0.07,bank,UIB
2022-03-25,14.39,14.21,14.39,14.21,0.20K,-0.42,bank,UIB
2022-03-24,14.45,14.4,14.45,14.4,0.40K,1.05,bank,UIB
2022-03-23,14.3,14.2,14.4,14.14,9.58K,0.0,bank,UIB
2022-03-22,14.3,14.13,14.3,14.13,0.01K,0.0,bank,UIB
2022-03-21,14.3,14.4,14.4,14.12,11.54K,-1.31,bank,UIB
2022-03-18,14.49,14.2,14.49,14.2,185.00K,0.0,bank,UIB
2022-03-17,14.49,14.13,14.49,14.12,5.95K,2.55,bank,UIB
2022-03-16,14.13,14.15,14.15,14.13,3.50K,-1.19,bank,UIB
2022-03-15,14.3,14.5,14.5,14.13,16.88K,0.0,bank,UIB
2022-03-14,14.3,14.3,14.3,14.28,14.91K,0.0,bank,UIB
2022-03-11,14.3,14.44,14.44,14.1,10.96K,-0.97,bank,UIB
2022-03-10,14.44,14.2,14.44,14.05,2.19K,1.69,bank,UIB
2022-03-09,14.2,14.2,14.2,14.2,0.96K,-0.7,bank,UIB
2022-03-08,14.3,14.3,14.3,14.3,1.00K,-0.97,bank,UIB
2022-03-07,14.44,14.1,14.44,14.1,3.57K,0.98,bank,UIB
2022-03-04,14.3,14.3,14.3,14.3,2.00K,-0.97,bank,UIB
2022-03-03,14.44,14.3,14.44,14.2,11.61K,0.98,bank,UIB
2022-03-02,14.3,14.29,14.3,14.29,7.36K,0.0,bank,UIB
2022-03-01,14.3,14.02,14.02,14.02,0.56K,0.0,bank,UIB
2022-02-28,14.3,14.11,14.44,14.0,10.27K,1.27,bank,UIB
2022-02-25,14.12,14.4,14.44,14.12,0.70K,-1.26,bank,UIB
2022-02-24,14.3,14.3,14.48,14.3,17.92K,-0.97,bank,UIB
2022-02-23,14.44,14.45,14.48,14.44,0.69K,-0.35,bank,UIB
2022-02-22,14.49,14.49,14.49,14.49,0.10K,-0.07,bank,UIB
2022-02-21,14.5,14.5,14.59,14.5,1.70K,-0.07,bank,UIB
2022-02-18,14.51,14.51,14.52,14.5,4.94K,-0.62,bank,UIB
2022-02-17,14.6,14.6,14.6,14.6,0.57K,0.0,bank,UIB
2022-02-16,14.6,14.6,14.6,14.6,0.32K,-0.34,bank,UIB
2022-02-15,14.65,14.65,14.65,14.64,1.13K,0.0,bank,UIB
2022-02-14,14.65,14.22,14.65,14.22,0.31K,0.34,bank,UIB
2022-02-11,14.6,14.67,14.67,14.51,6.54K,-0.48,bank,UIB
2022-02-10,14.67,14.99,14.99,14.64,0.32K,-0.2,bank,UIB
2022-02-09,14.7,14.89,14.89,14.7,5.61K,-1.21,bank,UIB
2022-02-08,14.88,14.88,14.99,14.88,112.24K,1.57,bank,UIB
2022-02-07,14.65,14.88,14.88,14.64,82.89K,0.0,bank,UIB
2022-02-04,14.65,14.65,14.65,14.63,7.57K,0.0,bank,UIB
2022-02-03,14.65,14.7,14.7,14.65,4.78K,-1.35,bank,UIB
2022-02-02,14.85,14.71,14.85,14.65,1.48K,0.0,bank,UIB
2022-02-01,14.85,14.85,14.85,14.85,0.13K,-0.2,bank,UIB
2022-01-31,14.88,14.7,14.88,14.61,0.20K,0.0,bank,UIB
2022-01-28,14.88,14.89,14.89,14.88,1.45K,-0.13,bank,UIB
2022-01-27,14.9,14.9,14.9,14.9,0.01K,-0.6,bank,UIB
2022-01-26,14.99,14.5,14.99,14.33,85.21K,0.0,bank,UIB
2022-01-25,14.99,14.71,14.99,14.7,0.99K,1.56,bank,UIB
2022-01-24,14.76,14.76,14.76,14.76,0.62K,0.0,bank,UIB
2022-01-22,14.76,14.8,14.8,14.75,1.01K,-1.47,bank,UIB
2022-01-21,14.98,14.75,14.98,14.52,0.40K,-0.07,bank,UIB
2022-01-20,14.99,15.0,15.0,14.74,0.66K,0.0,bank,UIB
2022-01-19,14.99,14.99,14.99,14.74,1.25K,-0.07,bank,UIB
2022-01-18,15.0,15.0,15.0,15.0,0.10K,0.0,bank,UIB
2022-01-17,15.0,15.0,15.0,14.99,2.76K,0.0,bank,UIB
2022-01-14,15.0,14.7,15.0,14.7,3.39K,0.94,bank,UIB
2022-01-13,14.86,14.4,14.87,14.4,0.35K,-0.07,bank,UIB
2022-01-12,14.87,14.36,14.89,14.36,0.76K,-0.13,bank,UIB
2022-01-11,14.89,14.89,14.89,14.89,0.18K,0.0,bank,UIB
2022-01-10,14.89,14.73,14.89,14.21,1.85K,-0.67,bank,UIB
2022-01-07,14.99,15.0,15.0,14.99,1.25K,-0.07,bank,UIB
2022-01-06,15.0,14.71,15.0,14.14,6.72K,0.0,bank,UIB
2022-01-05,15.0,15.0,15.3,15.0,0.28K,-4.46,bank,UIB
2022-01-04,15.7,15.6,15.8,15.5,4.99K,1.42,bank,UIB
2022-01-03,15.48,15.5,15.5,15.45,1.14K,-0.77,bank,UIB
2021-12-31,15.6,14.99,15.79,14.99,8.06K,4.0,bank,UIB
2021-12-30,15.0,14.88,15.0,14.88,8.20K,0.74,bank,UIB
2021-12-29,14.89,14.9,14.9,14.7,8.70K,-0.07,bank,UIB
2021-12-28,14.9,14.8,14.9,14.79,3.07K,0.0,bank,UIB
2021-12-27,14.9,14.8,15.0,14.8,5.14K,0.68,bank,UIB
2021-12-24,14.8,14.9,14.9,14.8,2.80K,-1.33,bank,UIB
2021-12-23,15.0,15.0,15.5,15.0,0.43K,0.0,bank,UIB
2021-12-22,15.0,15.9,15.9,15.0,8.96K,-3.23,bank,UIB
2021-12-21,15.5,15.2,15.5,15.2,1.25K,-1.27,bank,UIB
2021-12-20,15.7,16.0,16.0,15.2,0.23K,-1.26,bank,UIB
2021-12-16,15.9,15.9,15.9,15.9,0.00K,2.58,bank,UIB
2021-12-15,15.5,15.5,15.5,15.5,4.75K,-3.13,bank,UIB
2021-12-14,16.0,16.0,16.0,16.0,0.05K,0.0,bank,UIB
2021-12-13,16.0,15.8,16.0,15.8,0.15K,3.63,bank,UIB
2021-12-10,15.44,15.43,15.44,15.43,0.15K,1.31,bank,UIB
2021-12-09,15.24,15.24,15.25,15.23,2.59K,-1.99,bank,UIB
2021-12-08,15.55,15.55,15.55,15.53,2.32K,0.0,bank,UIB
2021-12-07,15.55,15.2,15.55,15.2,8.33K,0.13,bank,UIB
2021-12-06,15.53,15.54,15.54,15.2,0.61K,-0.06,bank,UIB
2021-12-03,15.54,15.54,15.54,15.24,6.51K,0.0,bank,UIB
2021-12-02,15.54,15.5,15.54,15.5,2.10K,0.26,bank,UIB
2021-12-01,15.5,15.54,15.54,15.26,0.13K,0.06,bank,UIB
2021-11-30,15.49,15.49,15.49,15.49,0.22K,0.0,bank,UIB
2021-11-29,15.49,15.4,15.49,15.4,0.23K,0.0,bank,UIB
2021-11-26,15.49,15.35,15.49,15.32,3.81K,0.91,bank,UIB
2021-11-25,15.35,15.32,15.35,15.32,0.22K,0.07,bank,UIB
2021-11-24,15.34,15.34,15.34,15.34,0.48K,0.0,bank,UIB
2021-11-23,15.34,15.32,15.34,15.32,0.37K,-0.07,bank,UIB
2021-11-22,15.35,15.35,15.35,15.33,1.38K,-1.16,bank,UIB
2021-11-19,15.53,15.53,15.53,15.53,0.19K,0.0,bank,UIB
2021-11-18,15.53,15.54,15.54,15.53,0.56K,-0.13,bank,UIB
2021-11-17,15.55,15.33,15.55,15.32,0.76K,-0.64,bank,UIB
2021-11-16,15.65,15.38,15.65,15.38,4.75K,1.76,bank,UIB
2021-11-15,15.38,15.44,15.44,15.37,9.07K,-1.85,bank,UIB
2021-11-12,15.67,15.44,15.67,15.44,0.35K,1.56,bank,UIB
2021-11-11,15.43,15.44,15.44,15.43,2.91K,-1.72,bank,UIB
2021-11-10,15.7,15.7,15.7,15.7,0.75K,0.0,bank,UIB
2021-11-09,15.7,15.72,15.72,15.7,0.36K,-0.13,bank,UIB
2021-11-08,15.72,15.38,15.72,15.38,1.75K,1.42,bank,UIB
2021-11-05,15.5,15.73,15.73,15.5,0.40K,0.0,bank,UIB
2021-11-04,15.5,15.73,15.73,15.5,0.84K,-1.52,bank,UIB
2021-11-03,15.74,15.74,15.74,15.74,0.30K,-0.06,bank,UIB
2021-11-02,15.75,15.75,15.75,15.74,0.89K,-0.13,bank,UIB
2021-11-01,15.77,15.49,15.77,15.49,1.25K,1.74,bank,UIB
2021-10-29,15.5,15.74,15.75,15.31,0.67K,-1.59,bank,UIB
2021-10-28,15.75,15.75,15.75,15.75,0.25K,-0.19,bank,UIB
2021-10-27,15.78,15.9,15.9,15.05,5.79K,-0.44,bank,UIB
2021-10-26,15.85,15.85,15.85,15.85,0.20K,-0.81,bank,UIB
2021-10-25,15.98,15.98,15.98,15.98,0.11K,3.03,bank,UIB
2021-10-22,15.51,15.97,15.97,15.51,2.90K,-3.06,bank,UIB
2021-10-21,16.0,16.14,16.14,16.0,6.50K,-0.62,bank,UIB
2021-10-20,16.1,15.93,16.1,15.93,0.41K,-0.31,bank,UIB
2021-10-19,16.15,16.0,16.15,15.91,4.10K,0.94,bank,UIB
2021-10-14,16.0,15.91,16.0,15.91,0.97K,0.31,bank,UIB
2021-10-13,15.95,15.99,15.99,15.95,2.83K,-1.54,bank,UIB
2021-10-12,16.2,16.2,16.2,16.2,0.36K,0.0,bank,UIB
2021-10-11,16.2,16.49,16.49,16.0,7.99K,-1.64,bank,UIB
2021-10-08,16.47,16.22,16.47,16.2,2.46K,1.54,bank,UIB
2021-10-07,16.22,16.22,16.4,16.22,8.28K,-1.46,bank,UIB
2021-10-06,16.46,16.21,16.49,16.21,7.30K,-0.24,bank,UIB
2021-10-05,16.5,16.5,16.5,16.5,0.05K,0.0,bank,UIB
2021-10-04,16.5,16.4,16.5,16.21,2.32K,0.61,bank,UIB
2021-10-01,16.4,16.4,16.4,16.4,0.61K,-0.49,bank,UIB
2021-09-30,16.48,16.48,16.48,16.22,6.76K,0.0,bank,UIB
2021-09-29,16.48,16.21,16.48,16.21,0.10K,1.42,bank,UIB
2021-09-28,16.25,16.4,16.4,16.25,0.72K,-0.91,bank,UIB
2021-09-27,16.4,16.4,16.41,16.4,2.37K,-0.49,bank,UIB
2021-09-24,16.48,16.48,16.48,16.48,2.00K,1.73,bank,UIB
2021-09-23,16.2,16.18,16.2,16.18,3.63K,0.0,bank,UIB
2021-09-22,16.2,16.2,16.2,16.18,5.29K,-0.31,bank,UIB
2021-09-21,16.25,16.21,16.25,16.21,1.16K,0.0,bank,UIB
2021-09-20,16.25,16.25,16.25,16.25,1.82K,-0.91,bank,UIB
2021-09-17,16.4,16.2,16.4,16.2,2.03K,1.36,bank,UIB
2021-09-16,16.18,16.2,16.2,16.18,0.42K,0.0,bank,UIB
2021-09-15,16.18,16.5,16.5,16.18,1.53K,-2.53,bank,UIB
2021-09-14,16.6,16.6,16.6,16.11,869.33K,0.0,bank,UIB
2021-09-13,16.6,16.6,16.6,16.6,0.00K,0.61,bank,UIB
2021-09-10,16.5,16.4,16.5,16.4,1.41K,1.23,bank,UIB
2021-09-09,16.3,16.29,16.3,16.29,0.11K,1.18,bank,UIB
2021-09-08,16.11,16.11,16.11,16.11,0.80K,-0.06,bank,UIB
2021-09-07,16.12,16.12,16.12,16.12,3.00K,0.06,bank,UIB
2021-09-06,16.11,16.11,16.11,16.11,0.10K,-1.17,bank,UIB
2021-09-03,16.3,16.3,16.3,16.3,0.00K,1.24,bank,UIB
2021-09-01,16.1,16.3,16.3,16.07,1.36K,-1.83,bank,UIB
2021-08-31,16.4,16.03,16.4,16.03,0.47K,-0.49,bank,UIB
2021-08-27,16.48,16.5,16.5,16.48,0.28K,-0.12,bank,UIB
2021-08-26,16.5,16.45,16.5,16.44,0.78K,1.23,bank,UIB
2021-08-25,16.3,16.02,16.4,16.02,0.35K,-1.21,bank,UIB
2021-08-24,16.5,16.5,16.5,16.5,0.02K,1.23,bank,UIB
2021-08-23,16.3,16.15,16.3,16.15,0.27K,0.0,bank,UIB
2021-08-20,16.3,16.4,16.4,16.3,0.33K,0.0,bank,UIB
2021-08-19,16.3,16.4,16.4,16.3,0.33K,0.0,bank,UIB
2021-08-18,16.3,16.3,16.3,16.3,6.57K,-1.21,bank,UIB
2021-08-17,16.5,16.8,16.8,16.5,2.16K,-1.79,bank,UIB
2021-08-16,16.8,16.8,16.8,16.8,0.03K,0.06,bank,UIB
2021-08-12,16.79,16.67,16.8,16.19,0.53K,3.71,bank,UIB
2021-08-11,16.19,16.68,16.68,16.19,0.48K,-3.0,bank,UIB
2021-08-09,16.69,16.69,16.69,16.69,0.00K,-1.24,bank,UIB
2021-08-06,16.9,16.89,16.9,16.89,0.05K,0.6,bank,UIB
2021-08-05,16.8,16.99,16.99,16.8,0.10K,1.82,bank,UIB
2021-08-04,16.5,16.17,16.5,16.17,0.15K,2.04,bank,UIB
2021-08-03,16.17,16.17,16.17,16.17,0.03K,0.0,bank,UIB
2021-08-02,16.17,16.17,16.17,15.91,0.30K,0.0,bank,UIB
2021-07-30,16.17,16.17,16.17,16.17,0.22K,0.0,bank,UIB
2021-07-29,16.17,16.16,16.17,16.16,3.13K,0.0,bank,UIB
2021-07-28,16.17,16.15,16.17,16.15,0.43K,0.06,bank,UIB
2021-07-27,16.16,16.16,16.16,16.16,0.30K,-0.86,bank,UIB
2021-07-26,16.3,16.3,16.3,16.3,0.01K,0.0,bank,UIB
2021-07-23,16.3,16.31,16.31,16.3,0.39K,-0.61,bank,UIB
2021-07-22,16.4,16.4,16.4,16.4,0.12K,-1.8,bank,UIB
2021-07-19,16.7,16.69,16.7,16.69,0.16K,1.89,bank,UIB
2021-07-16,16.39,16.17,16.5,16.17,8.09K,-0.73,bank,UIB
2021-07-15,16.51,16.5,16.51,16.5,0.06K,0.0,bank,UIB
2021-07-14,16.51,16.54,16.54,16.51,0.84K,-0.18,bank,UIB
2021-07-13,16.54,16.71,16.71,16.54,0.52K,-0.96,bank,UIB
2021-07-12,16.7,16.7,16.7,16.7,0.05K,-0.6,bank,UIB
2021-07-09,16.8,16.53,16.9,16.53,0.16K,1.63,bank,UIB
2021-07-08,16.53,16.53,16.53,16.53,0.70K,-2.13,bank,UIB
2021-07-07,16.89,16.54,16.89,16.53,0.30K,0.0,bank,UIB
2021-07-02,16.89,16.85,16.89,16.54,2.57K,-0.06,bank,UIB
2021-07-01,16.9,16.58,16.9,16.58,1.64K,1.93,bank,UIB
2021-06-30,16.58,16.5,16.58,16.5,0.68K,0.48,bank,UIB
2021-06-29,16.5,16.11,16.5,16.11,3.88K,-0.48,bank,UIB
