Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2023-05-31,18.58,18.08,18.73,18.06,5.01K,0.92,other,ECYCL
2023-05-30,18.41,18.85,19.2,18.13,7.19K,-2.39,other,ECYCL
2023-05-29,18.86,19.3,19.35,18.86,16.99K,-1.98,other,ECYCL
2023-05-26,19.24,18.5,19.35,18.5,23.03K,4.4,other,ECYCL
2023-05-25,18.43,17.45,18.49,17.41,20.80K,5.62,other,ECYCL
2023-05-24,17.45,17.55,17.7,17.4,7.95K,-0.23,other,ECYCL
2023-05-23,17.49,16.7,17.59,16.61,16.42K,5.36,other,ECYCL
2023-05-22,16.6,16.6,16.7,16.41,4.20K,-0.3,other,ECYCL
2023-05-19,16.65,16.6,16.65,16.4,11.16K,-0.3,other,ECYCL
2023-05-18,16.7,16.33,16.79,16.31,5.99K,1.58,other,ECYCL
2023-05-17,16.44,16.45,16.45,16.33,3.47K,0.24,other,ECYCL
2023-05-16,16.4,16.4,16.45,16.4,5.05K,-0.3,other,ECYCL
2023-05-15,16.45,16.5,16.5,16.4,6.68K,-0.3,other,ECYCL
2023-05-12,16.5,16.47,16.5,16.45,11.06K,0.18,other,ECYCL
2023-05-11,16.47,16.59,16.59,16.37,2.67K,-0.78,other,ECYCL
2023-05-10,16.6,16.7,16.7,16.5,1.93K,0.0,other,ECYCL
2023-05-09,16.6,16.75,16.85,16.52,9.43K,-1.43,other,ECYCL
2023-05-08,16.84,16.8,16.84,16.71,3.80K,0.0,other,ECYCL
2023-05-05,16.84,16.85,16.85,16.75,1.70K,-0.06,other,ECYCL
2023-05-04,16.85,16.89,16.89,16.79,4.17K,-0.24,other,ECYCL
2023-05-03,16.89,16.92,16.99,16.85,4.40K,-0.65,other,ECYCL
2023-05-02,17.0,17.05,17.05,16.81,4.69K,0.06,other,ECYCL
2023-04-28,16.99,17.0,17.0,16.81,6.63K,0.83,other,ECYCL
2023-04-27,16.85,17.5,17.5,16.7,31.53K,-2.21,other,ECYCL
2023-04-26,17.23,18.0,18.0,17.23,56.03K,-5.95,other,ECYCL
2023-04-25,18.32,18.7,18.85,18.03,7.02K,-2.03,other,ECYCL
2023-04-24,18.7,18.5,18.8,18.0,10.17K,-1.58,other,ECYCL
2023-04-20,19.0,19.65,19.7,19.0,5.38K,-3.31,other,ECYCL
2023-04-19,19.65,19.91,19.97,19.6,4.03K,-1.21,other,ECYCL
2023-04-18,19.89,19.18,19.95,19.18,5.32K,4.63,other,ECYCL
2023-04-17,19.01,18.78,19.17,18.6,6.05K,1.77,other,ECYCL
2023-04-14,18.68,18.7,18.7,18.34,4.56K,0.05,other,ECYCL
2023-04-13,18.67,18.42,19.02,18.42,10.85K,1.58,other,ECYCL
2023-04-12,18.38,17.21,18.38,17.21,18.47K,6.0,other,ECYCL
2023-04-11,17.34,17.7,17.7,17.02,14.61K,-2.14,other,ECYCL
2023-04-10,17.72,18.48,18.48,17.71,19.95K,-4.53,other,ECYCL
2023-04-07,18.56,19.2,19.21,18.56,20.67K,-3.33,other,ECYCL
2023-04-06,19.2,19.54,19.54,19.01,7.75K,0.0,other,ECYCL
2023-04-05,19.2,19.6,19.6,19.01,12.31K,-2.04,other,ECYCL
2023-04-04,19.6,19.62,19.69,19.35,11.59K,-0.51,other,ECYCL
2023-04-03,19.7,20.2,20.2,19.61,3.49K,-2.48,other,ECYCL
2023-03-31,20.2,19.25,20.2,19.06,20.61K,2.33,other,ECYCL
2023-03-30,19.74,20.99,20.99,19.74,23.21K,-6.0,other,ECYCL
2023-03-29,21.0,21.42,21.42,21.0,30.13K,-2.1,other,ECYCL
2023-03-28,21.45,21.85,21.85,21.15,17.81K,-2.05,other,ECYCL
2023-03-27,21.9,21.2,22.0,21.0,4.82K,4.29,other,ECYCL
2023-03-24,21.0,21.49,21.49,21.0,15.01K,-2.28,other,ECYCL
2023-03-23,21.49,21.13,21.96,21.13,14.60K,-4.28,other,ECYCL
2023-03-22,22.45,22.61,22.61,22.45,10.07K,-5.99,other,ECYCL
2023-03-21,23.88,24.79,24.79,23.88,1.92K,-5.98,other,ECYCL
2023-03-17,25.4,25.51,25.69,25.4,1.99K,-0.39,other,ECYCL
2023-03-16,25.5,25.64,25.9,25.4,3.01K,-0.55,other,ECYCL
2023-03-15,25.64,25.71,25.76,25.5,1.24K,-1.0,other,ECYCL
2023-03-14,25.9,26.29,26.29,25.65,0.78K,0.78,other,ECYCL
2023-03-13,25.7,25.91,25.91,25.65,3.36K,-1.04,other,ECYCL
2023-03-10,25.97,26.0,26.0,25.82,1.03K,0.54,other,ECYCL
2023-03-09,25.83,25.85,25.99,25.83,1.47K,-0.65,other,ECYCL
2023-03-08,26.0,26.01,26.19,26.0,2.07K,-0.15,other,ECYCL
2023-03-07,26.04,26.2,26.48,26.03,2.54K,-0.23,other,ECYCL
2023-03-06,26.1,26.19,26.19,25.81,0.60K,0.0,other,ECYCL
2023-03-03,26.1,26.2,26.2,26.05,1.98K,-0.34,other,ECYCL
2023-03-02,26.19,26.0,26.29,25.65,1.63K,0.92,other,ECYCL
2023-03-01,25.95,25.94,26.0,25.94,2.12K,0.0,other,ECYCL
2023-02-28,25.95,25.7,25.95,25.5,11.05K,1.29,other,ECYCL
2023-02-27,25.62,25.95,25.95,25.62,6.05K,-1.27,other,ECYCL
2023-02-24,25.95,26.45,26.45,25.95,0.37K,-1.29,other,ECYCL
2023-02-23,26.29,25.97,26.48,25.8,5.78K,1.31,other,ECYCL
2023-02-22,25.95,25.91,25.97,25.9,2.68K,0.08,other,ECYCL
2023-02-21,25.93,25.99,25.99,25.91,1.53K,-0.19,other,ECYCL
2023-02-20,25.98,25.8,25.99,25.8,1.17K,0.66,other,ECYCL
2023-02-17,25.81,26.68,26.68,25.8,4.55K,-0.73,other,ECYCL
2023-02-16,26.0,25.8,26.19,25.79,2.83K,0.78,other,ECYCL
2023-02-15,25.8,25.01,25.9,25.01,2.36K,2.38,other,ECYCL
2023-02-14,25.2,25.2,25.29,25.0,14.88K,0.08,other,ECYCL
2023-02-13,25.18,25.39,25.39,24.8,2.61K,-1.25,other,ECYCL
2023-02-10,25.5,26.0,26.38,25.39,0.52K,-1.92,other,ECYCL
2023-02-09,26.0,26.55,26.55,25.8,6.18K,-2.51,other,ECYCL
2023-02-08,26.67,27.1,27.1,26.67,2.70K,-1.22,other,ECYCL
2023-02-07,27.0,26.7,27.5,26.7,13.27K,1.31,other,ECYCL
2023-02-06,26.65,25.15,26.65,25.15,7.82K,5.96,other,ECYCL
2023-02-03,25.15,24.15,25.2,24.15,9.19K,4.18,other,ECYCL
2023-02-02,24.14,24.4,24.4,24.0,6.89K,-0.45,other,ECYCL
2023-02-01,24.25,24.0,24.45,24.0,8.02K,0.58,other,ECYCL
2023-01-31,24.11,24.0,24.3,23.91,10.99K,-0.78,other,ECYCL
2023-01-30,24.3,24.39,24.39,24.0,0.35K,-0.37,other,ECYCL
2023-01-27,24.39,23.92,24.5,23.9,5.63K,1.62,other,ECYCL
2023-01-26,24.0,24.0,24.05,23.92,4.97K,0.0,other,ECYCL
2023-01-25,24.0,24.21,24.21,24.0,6.23K,-1.64,other,ECYCL
2023-01-24,24.4,24.22,24.4,24.2,4.14K,0.0,other,ECYCL
2023-01-23,24.4,24.4,24.5,24.26,4.08K,-0.41,other,ECYCL
2023-01-20,24.5,24.39,24.68,24.2,7.60K,0.16,other,ECYCL
2023-01-19,24.46,24.15,24.5,24.0,2.92K,1.28,other,ECYCL
2023-01-18,24.15,24.5,24.51,24.02,3.81K,-1.39,other,ECYCL
2023-01-17,24.49,23.71,24.69,23.71,6.25K,2.9,other,ECYCL
2023-01-16,23.8,23.98,23.99,23.75,0.70K,-0.83,other,ECYCL
2023-01-13,24.0,23.5,24.0,23.49,5.40K,0.0,other,ECYCL
2023-01-12,24.0,24.02,24.02,23.49,8.16K,-0.54,other,ECYCL
2023-01-11,24.13,24.13,24.5,24.02,4.87K,0.0,other,ECYCL
2023-01-10,24.13,24.59,24.7,24.13,4.55K,-2.78,other,ECYCL
2023-01-09,24.82,24.75,24.83,24.49,4.79K,-0.08,other,ECYCL
2023-01-06,24.84,24.8,24.84,24.7,2.38K,-0.56,other,ECYCL
2023-01-05,24.98,24.9,25.01,24.76,1.85K,0.32,other,ECYCL
2023-01-04,24.9,25.19,25.19,24.9,3.00K,-0.4,other,ECYCL
2023-01-03,25.0,25.0,25.2,24.91,1.50K,-0.79,other,ECYCL
2023-01-02,25.2,25.7,25.7,24.91,2.85K,-1.95,other,ECYCL
2022-12-30,25.7,25.46,25.78,25.0,3.28K,1.58,other,ECYCL
2022-12-29,25.3,25.47,25.47,25.0,5.74K,-0.67,other,ECYCL
2022-12-28,25.47,24.81,25.5,24.8,6.52K,1.88,other,ECYCL
2022-12-27,25.0,25.4,25.4,25.0,6.17K,-1.57,other,ECYCL
2022-12-26,25.4,25.3,25.5,25.3,1.21K,0.24,other,ECYCL
2022-12-23,25.34,25.08,25.39,25.08,2.55K,0.96,other,ECYCL
2022-12-22,25.1,25.01,25.39,24.93,2.07K,0.36,other,ECYCL
2022-12-21,25.01,25.2,25.4,24.9,4.86K,-0.75,other,ECYCL
2022-12-20,25.2,25.35,25.49,25.2,6.36K,-1.18,other,ECYCL
2022-12-19,25.5,25.5,25.77,25.35,0.51K,-1.12,other,ECYCL
2022-12-16,25.79,25.45,25.8,25.4,1.36K,1.34,other,ECYCL
2022-12-15,25.45,25.49,25.8,25.31,1.08K,-0.16,other,ECYCL
2022-12-14,25.49,25.49,25.49,25.3,0.85K,0.0,other,ECYCL
2022-12-13,25.49,25.04,25.5,25.04,2.52K,-0.04,other,ECYCL
2022-12-12,25.5,25.69,25.69,25.08,0.47K,-0.97,other,ECYCL
2022-12-09,25.75,25.0,25.8,24.8,4.65K,3.0,other,ECYCL
2022-12-08,25.0,25.53,25.53,24.9,4.95K,-1.96,other,ECYCL
2022-12-07,25.5,25.61,25.61,25.24,1.61K,-1.12,other,ECYCL
2022-12-06,25.79,25.9,25.9,25.6,0.52K,-0.42,other,ECYCL
2022-12-05,25.9,25.9,25.9,25.6,0.63K,0.0,other,ECYCL
2022-12-02,25.9,26.36,26.36,25.9,1.12K,-1.89,other,ECYCL
2022-12-01,26.4,26.7,26.7,26.36,1.40K,-0.38,other,ECYCL
2022-11-30,26.5,26.7,26.75,26.0,3.09K,0.0,other,ECYCL
2022-11-29,26.5,26.8,26.9,26.5,0.77K,0.0,other,ECYCL
2022-11-28,26.5,26.75,26.8,26.45,4.57K,-0.93,other,ECYCL
2022-11-25,26.75,26.61,26.8,26.6,1.01K,0.56,other,ECYCL
2022-11-24,26.6,26.99,27.2,26.53,3.16K,-1.48,other,ECYCL
2022-11-23,27.0,27.0,27.49,25.91,10.08K,3.85,other,ECYCL
2022-11-22,26.0,25.88,26.11,25.88,20.59K,0.5,other,ECYCL
2022-11-21,25.87,24.75,25.88,24.75,6.18K,3.48,other,ECYCL
2022-11-18,25.0,25.8,25.8,24.52,18.99K,-3.47,other,ECYCL
2022-11-17,25.9,26.2,26.2,25.8,6.37K,-0.27,other,ECYCL
2022-11-16,25.97,26.49,26.49,25.8,13.10K,-1.96,other,ECYCL
2022-11-15,26.49,26.8,26.8,26.3,3.28K,-0.38,other,ECYCL
2022-11-14,26.59,26.56,26.6,26.55,3.85K,-1.52,other,ECYCL
2022-11-11,27.0,27.49,27.49,26.89,1.33K,0.0,other,ECYCL
2022-11-10,27.0,27.4,27.4,27.0,6.90K,-1.53,other,ECYCL
2022-11-09,27.42,27.5,27.5,27.42,3.16K,-0.29,other,ECYCL
2022-11-08,27.5,27.5,27.75,27.49,3.15K,-0.9,other,ECYCL
2022-11-07,27.75,28.49,28.49,27.75,0.51K,-0.14,other,ECYCL
